id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
6nz8W5q940pEthdQfjwYhh,0.213,0.101,134.968,0.0329,0.882,0.851,3,0.354,2,198444,-16.463,0.158,0,audio_features,spotify:track:6nz8W5q940pEthdQfjwYhh
7sBRwgYSf6dwyIi9T6uY7y,0.223,0.114,109.466,0.0651,0.97,0.888,4,0.758,8,213637,-13.275,0.265,1,audio_features,spotify:track:7sBRwgYSf6dwyIi9T6uY7y
4PYoRZpEoJHAi22nbeGA0b,0.844,0.238,119.987,0.0407,0.000186,0.539,4,0.539,1,199800,-5.604,0.466,1,audio_features,spotify:track:4PYoRZpEoJHAi22nbeGA0b
3JCvbJlquC5ZhdXhHq62Z5,0.991,0.29,83.995,0.096,1.85e-05,0.0,4,0.477,5,192261,-2.692,0.364,0,audio_features,spotify:track:3JCvbJlquC5ZhdXhHq62Z5
3tyFkV691mLN162OMYP5Vi,0.659,0.118,106.913,0.0293,0.00211,1.74e-05,4,0.573,3,266947,-5.271,0.204,0,audio_features,spotify:track:3tyFkV691mLN162OMYP5Vi
29lBMAu32Yaooj3QdzKwMO,0.949,0.316,137.932,0.073,1.22e-05,0.00234,4,0.413,5,195627,-3.565,0.364,0,audio_features,spotify:track:29lBMAu32Yaooj3QdzKwMO
24l3sA2bx0DdM9d4pfgywU,0.878,0.225,134.918,0.0407,0.00346,2.15e-05,4,0.486,11,238733,-5.114,0.316,0,audio_features,spotify:track:24l3sA2bx0DdM9d4pfgywU
1JIEHfirWnJETcZZegwqXD,0.46,0.337,85.746,0.0307,0.223,0.000728,4,0.469,2,219116,-9.032,0.39,0,audio_features,spotify:track:1JIEHfirWnJETcZZegwqXD
250Y5ghha5UHY1mMgWZ2nD,0.299,0.108,163.042,0.0391,0.901,0.95,4,0.386,2,149013,-15.785,0.832,1,audio_features,spotify:track:250Y5ghha5UHY1mMgWZ2nD
0ec5rFBAAB1rbC4qqqYazX,0.436,0.139,107.984,0.0344,0.404,0.309,4,0.722,7,214840,-9.866,0.379,1,audio_features,spotify:track:0ec5rFBAAB1rbC4qqqYazX
1Lj5E2LnlldbE5xoPppXL8,0.709,0.145,98.042,0.042,6.82e-05,0.00275,4,0.523,7,203907,-6.745,0.489,1,audio_features,spotify:track:1Lj5E2LnlldbE5xoPppXL8
2shjE4WLWdK9t2ZRtu3bLq,0.8,0.218,139.9,0.0432,1.42e-05,0.0,4,0.355,9,212853,-4.548,0.299,1,audio_features,spotify:track:2shjE4WLWdK9t2ZRtu3bLq
5v6dtKoPkH8wJVqfOROJqD,0.5,0.119,155.383,0.0607,0.644,2.24e-06,3,0.515,11,224640,-8.986,0.634,0,audio_features,spotify:track:5v6dtKoPkH8wJVqfOROJqD
5mqO2bCmB0WY4G21ZmNjtn,0.56,0.0579,98.04,0.0388,0.0704,6.48e-05,4,0.371,5,219170,-8.968,0.223,1,audio_features,spotify:track:5mqO2bCmB0WY4G21ZmNjtn
7KubeWC5zOcYOLTYxCtnYE,0.757,0.152,133.882,0.0269,0.0508,1.96e-05,4,0.61,5,172387,-5.403,0.392,1,audio_features,spotify:track:7KubeWC5zOcYOLTYxCtnYE
2pHshdUwn69BA2iT0Puczw,0.942,0.137,140.068,0.0727,0.00276,0.851,4,0.606,8,181400,-5.578,0.922,1,audio_features,spotify:track:2pHshdUwn69BA2iT0Puczw
59P1nrdEImkAKa1nyW9X2e,0.833,0.0841,115.975,0.0405,0.00387,0.000339,4,0.523,7,330760,-4.374,0.482,0,audio_features,spotify:track:59P1nrdEImkAKa1nyW9X2e
1LToyfnrRiLfE9FAwajPLv,0.944,0.0651,134.058,0.0403,0.0102,0.0,4,0.635,0,207613,-4.276,0.773,1,audio_features,spotify:track:1LToyfnrRiLfE9FAwajPLv
4VX5UChOvUZunwat3obe6t,0.599,0.164,159.987,0.0478,0.321,0.00151,4,0.227,11,229747,-7.745,0.155,0,audio_features,spotify:track:4VX5UChOvUZunwat3obe6t
44JR07Sv6wY3Xz2xPzYBdw,0.635,0.0687,79.855,0.0565,0.245,0.0905,4,0.325,5,308387,-6.491,0.286,1,audio_features,spotify:track:44JR07Sv6wY3Xz2xPzYBdw
1msAnMnGAYebDKoNZfGmNd,0.865,0.117,100.008,0.0347,0.153,0.708,4,0.558,3,264440,-5.418,0.528,0,audio_features,spotify:track:1msAnMnGAYebDKoNZfGmNd
1we2UifyzGe2tgvTVFTwD4,0.226,0.109,170.103,0.0288,0.756,0.696,4,0.416,4,227494,-16.066,0.146,1,audio_features,spotify:track:1we2UifyzGe2tgvTVFTwD4
20dXwHMhYYNcPXFBVpfvQJ,0.833,0.156,138.876,0.0721,0.00412,0.000112,4,0.434,9,250707,-5.145,0.303,1,audio_features,spotify:track:20dXwHMhYYNcPXFBVpfvQJ
7dUdMZqfGSIt0ZkmTOgRLA,0.557,0.106,135.795,0.034,0.411,0.0223,4,0.642,2,191480,-8.615,0.454,0,audio_features,spotify:track:7dUdMZqfGSIt0ZkmTOgRLA
552NkuaDuJDCNIkWor3O0f,0.656,0.0755,131.853,0.0298,0.00712,1.17e-05,4,0.686,7,235880,-8.573,0.469,1,audio_features,spotify:track:552NkuaDuJDCNIkWor3O0f
42et6fnHCw1HIPSrdPprMl,0.864,0.123,102.026,0.0315,0.00832,0.0,4,0.64,7,268360,-6.576,0.7,1,audio_features,spotify:track:42et6fnHCw1HIPSrdPprMl
1A6exVCGB3iIKPiswEfPWf,0.863,0.411,125.047,0.0429,0.00067,0.00122,4,0.563,9,170213,-3.634,0.685,1,audio_features,spotify:track:1A6exVCGB3iIKPiswEfPWf
75bNIPy58AL7MYYp8cnj4A,0.519,0.0959,97.314,0.0372,0.546,0.867,4,0.58,1,168067,-12.858,0.0384,1,audio_features,spotify:track:75bNIPy58AL7MYYp8cnj4A
1XFP27d4FrzBeb9RJqP0ii,0.485,0.253,109.991,0.0337,0.101,0.912,3,0.256,2,272727,-6.798,0.0366,1,audio_features,spotify:track:1XFP27d4FrzBeb9RJqP0ii
5euZhKKAW8EkK9PhPJDJLW,0.564,0.11,109.22,0.0503,0.0491,9.03e-05,4,0.54,4,224322,-10.255,0.49,1,audio_features,spotify:track:5euZhKKAW8EkK9PhPJDJLW
3D3sR8mdsiErs556RYLOSm,0.686,0.0734,153.822,0.0559,0.00231,0.00248,4,0.249,7,278965,-6.966,0.406,1,audio_features,spotify:track:3D3sR8mdsiErs556RYLOSm
2DoO0sn4SbUrz7Uay9ACTM,0.655,0.0961,114.004,0.0416,0.415,0.0074,4,0.8,9,225263,-8.877,0.598,0,audio_features,spotify:track:2DoO0sn4SbUrz7Uay9ACTM
0fmycn4nyOPGVCgOKjoAwF,0.9,0.13,90.489,0.062,0.000217,1.44e-06,4,0.422,11,201760,-3.318,0.372,0,audio_features,spotify:track:0fmycn4nyOPGVCgOKjoAwF
0qQmUUU8bBKryoLno5gGo4,0.85,0.272,88.998,0.0359,0.000164,1.65e-05,4,0.443,7,195793,-2.965,0.286,0,audio_features,spotify:track:0qQmUUU8bBKryoLno5gGo4
5Ph8V9VXEiGHXC5v8rvYyw,0.936,0.0912,133.142,0.2,0.00106,0.0,4,0.45,6,197514,-4.294,0.404,1,audio_features,spotify:track:5Ph8V9VXEiGHXC5v8rvYyw
1fNEgoPyWO2CWj6snPYZzj,0.479,0.329,155.019,0.0277,0.258,0.0,3,0.315,4,263409,-6.257,0.368,0,audio_features,spotify:track:1fNEgoPyWO2CWj6snPYZzj
2c6JKsE4PPXOtlD5ehbVIS,0.362,0.293,90.031,0.0307,0.251,0.0226,4,0.734,9,152000,-8.856,0.26,0,audio_features,spotify:track:2c6JKsE4PPXOtlD5ehbVIS
3yzrIC7yDuUjwtU7xdt16m,0.956,0.173,96.495,0.0445,0.00069,1.38e-06,4,0.497,7,230513,-4.383,0.231,0,audio_features,spotify:track:3yzrIC7yDuUjwtU7xdt16m
35QAUfIbfIXT3p3cWhaKxZ,0.686,0.0416,119.997,0.0289,0.276,0.668,4,0.786,4,261773,-7.18,0.542,1,audio_features,spotify:track:35QAUfIbfIXT3p3cWhaKxZ
3qMn5CAdooANgQiaCcGtCU,0.888,0.196,140.013,0.0376,5.12e-05,9.56e-05,4,0.576,5,219747,-3.98,0.7,1,audio_features,spotify:track:3qMn5CAdooANgQiaCcGtCU
0LbCPRTWCBQ4aHCSpdvUyH,0.935,0.348,144.041,0.0772,0.0518,0.0,4,0.495,2,242187,-4.696,0.487,1,audio_features,spotify:track:0LbCPRTWCBQ4aHCSpdvUyH
4vL42NxzCpb0cnHJiD1PrB,0.881,0.12,173.998,0.0852,5.93e-05,0.142,4,0.45,1,210387,-3.858,0.397,0,audio_features,spotify:track:4vL42NxzCpb0cnHJiD1PrB
2U0nXVgU5FcLTFtPbkcv1v,0.678,0.0838,77.014,0.0253,0.0037,1.5e-06,4,0.49,5,265477,-4.679,0.181,0,audio_features,spotify:track:2U0nXVgU5FcLTFtPbkcv1v
77ZxR5P0RhHJbiplgcbHmx,0.835,0.0744,180.11,0.0454,0.000341,7.29e-05,4,0.3,8,310053,-6.117,0.316,1,audio_features,spotify:track:77ZxR5P0RhHJbiplgcbHmx
41FUDbrnvoc7RH0APur9jy,0.274,0.116,146.215,0.0332,0.44,0.479,4,0.235,9,254853,-9.788,0.172,0,audio_features,spotify:track:41FUDbrnvoc7RH0APur9jy
3loLDTxBVsHus9RAERxSH1,0.86,0.321,177.851,0.136,0.00089,0.0,4,0.369,4,218440,-4.167,0.512,0,audio_features,spotify:track:3loLDTxBVsHus9RAERxSH1
0shPL009ebvsg2HOO8G1O9,0.853,0.34,135.044,0.061,2.46e-05,0.87,4,0.375,1,245007,-6.152,0.2,0,audio_features,spotify:track:0shPL009ebvsg2HOO8G1O9
4AOsEJGFBHr7HY4QDtKKfL,0.927,0.27,139.963,0.0951,5.61e-05,0.924,4,0.381,7,287898,-6.63,0.181,1,audio_features,spotify:track:4AOsEJGFBHr7HY4QDtKKfL
70gOFjtOMNCXxGhxlyM9ol,0.806,0.352,139.443,0.0487,0.000195,2.72e-05,4,0.44,2,218577,-4.849,0.559,1,audio_features,spotify:track:70gOFjtOMNCXxGhxlyM9ol
5ExIjNVCeigpRtqAc47jKQ,0.15,0.116,101.94,0.032,0.914,0.288,4,0.338,9,197720,-12.7,0.172,0,audio_features,spotify:track:5ExIjNVCeigpRtqAc47jKQ
2vXBudVi6vrYystOR9hFgM,0.758,0.0895,153.046,0.0408,0.0419,0.0,4,0.54,6,267843,-7.472,0.324,0,audio_features,spotify:track:2vXBudVi6vrYystOR9hFgM
7MIRz7OZD5xEaRWfhrK4V8,0.288,0.108,114.0,0.034,0.68,0.818,4,0.486,9,370640,-12.948,0.238,0,audio_features,spotify:track:7MIRz7OZD5xEaRWfhrK4V8
77yoRTrDsrK7ch9di7QPaB,0.776,0.069,116.97,0.043,0.00184,0.299,4,0.697,11,203324,-5.343,0.457,0,audio_features,spotify:track:77yoRTrDsrK7ch9di7QPaB
4CAsbkDt4Audt29x0uwaqj,0.892,0.369,140.101,0.0477,0.00463,4.28e-06,4,0.401,9,242653,-3.713,0.498,1,audio_features,spotify:track:4CAsbkDt4Audt29x0uwaqj
494SEwdVxVxmqaD0i6iHJX,0.52,0.177,87.98,0.0663,0.67,4.44e-06,4,0.418,9,264600,-8.859,0.463,1,audio_features,spotify:track:494SEwdVxVxmqaD0i6iHJX
6vrUTGn5p8IrfTZ0J6sIVM,0.79,0.0811,155.667,0.0363,0.00133,5.61e-06,3,0.291,11,289907,-5.683,0.513,0,audio_features,spotify:track:6vrUTGn5p8IrfTZ0J6sIVM
0h847iYHZVRg8ojqwnLjk4,0.498,0.248,106.011,0.0264,0.166,0.0,4,0.701,7,187907,-7.556,0.498,0,audio_features,spotify:track:0h847iYHZVRg8ojqwnLjk4
1tbbI5jrs996a6sZD0uL3R,0.871,0.137,172.184,0.0397,8.25e-05,0.0,4,0.391,1,232387,-3.196,0.552,0,audio_features,spotify:track:1tbbI5jrs996a6sZD0uL3R
3KsWOVt5SQHkHtcpez91aY,0.947,0.265,128.314,0.0447,8.54e-05,0.0572,4,0.561,11,419075,-3.839,0.315,0,audio_features,spotify:track:3KsWOVt5SQHkHtcpez91aY
5XyOaoNUoxeOrk9VJWAVZB,0.616,0.107,95.12,0.0428,0.74,0.00399,4,0.484,0,209493,-8.851,0.576,1,audio_features,spotify:track:5XyOaoNUoxeOrk9VJWAVZB
7DYswEnZFL6SKaNLTxBf5b,0.862,0.12,112.953,0.0337,0.00492,0.0,4,0.583,0,234587,-5.804,0.671,1,audio_features,spotify:track:7DYswEnZFL6SKaNLTxBf5b
0k4eoteWr6JtMu1Q8KCv1L,0.176,0.118,74.473,0.129,0.891,0.866,4,0.868,0,55973,-11.933,0.342,0,audio_features,spotify:track:0k4eoteWr6JtMu1Q8KCv1L
0KXvDdOjzSdFijlDcxdDmj,0.919,0.106,134.934,0.0847,0.000459,0.256,4,0.453,9,512840,-8.971,0.218,0,audio_features,spotify:track:0KXvDdOjzSdFijlDcxdDmj
5lsIYBnu9cJgt5yghW0hDX,0.876,0.116,165.967,0.0477,0.02,0.0,4,0.432,1,212087,-5.44,0.443,1,audio_features,spotify:track:5lsIYBnu9cJgt5yghW0hDX
2tKf6NbVyzM5rogDgyRkOH,0.718,0.0785,111.354,0.0632,0.664,0.644,4,0.585,7,248787,-9.613,0.903,1,audio_features,spotify:track:2tKf6NbVyzM5rogDgyRkOH
17EGk6pVELUbqhj1FfBeJu,0.107,0.097,91.745,0.043,0.942,0.884,3,0.395,4,192738,-21.775,0.307,0,audio_features,spotify:track:17EGk6pVELUbqhj1FfBeJu
6cwZ0ist0vg5DtxMd9Vje1,0.834,0.113,122.003,0.0407,0.035,0.808,4,0.787,11,412500,-11.447,0.168,0,audio_features,spotify:track:6cwZ0ist0vg5DtxMd9Vje1
2wdGZGNKPJLz6Du6mxw2kv,0.625,0.119,119.108,0.0391,0.00516,0.112,4,0.435,2,411305,-9.489,0.113,1,audio_features,spotify:track:2wdGZGNKPJLz6Du6mxw2kv
2mGoylaD1JtpJoW7gme5eO,0.863,0.114,161.172,0.0489,4.68e-05,4.23e-05,4,0.315,6,340584,-5.154,0.288,0,audio_features,spotify:track:2mGoylaD1JtpJoW7gme5eO
70JOoSRHnfuZWBI3Jhzmoa,0.944,0.14,145.064,0.051,0.0027,0.0,4,0.494,0,363333,-3.29,0.279,1,audio_features,spotify:track:70JOoSRHnfuZWBI3Jhzmoa
5rzwaJ4x3067nM3YmG99V0,0.991,0.374,150.031,0.0668,0.000168,1.31e-05,4,0.543,9,225680,-2.78,0.766,0,audio_features,spotify:track:5rzwaJ4x3067nM3YmG99V0
78IN77A7G8USl6Kd8ripBX,0.954,0.337,99.392,0.042,0.000788,3.89e-06,4,0.55,3,255027,-3.168,0.54,1,audio_features,spotify:track:78IN77A7G8USl6Kd8ripBX
2b0ObO7Xk3qzJdMOhJc5c3,0.52,0.116,143.198,0.164,0.378,7.56e-06,4,0.508,8,233773,-9.621,0.731,1,audio_features,spotify:track:2b0ObO7Xk3qzJdMOhJc5c3
3dEO0wAx9fVXQe06v0LDy1,0.978,0.0567,179.035,0.0657,3.28e-05,0.00395,4,0.169,4,350644,-3.37,0.38,0,audio_features,spotify:track:3dEO0wAx9fVXQe06v0LDy1
21a3BKnKDlbhmMeQ9U3ydh,0.607,0.116,137.952,0.0285,0.00702,0.688,4,0.659,1,226320,-9.895,0.501,1,audio_features,spotify:track:21a3BKnKDlbhmMeQ9U3ydh
42E3fnFeb2vK9iVoCNXrTx,0.947,0.374,115.993,0.0546,1.06e-05,3.27e-06,4,0.505,6,280746,-5.533,0.551,1,audio_features,spotify:track:42E3fnFeb2vK9iVoCNXrTx
1sXBLKaeK9qf6dWnYylbVt,0.405,0.0701,119.961,0.0355,0.629,0.00357,4,0.542,11,366640,-8.092,0.075,0,audio_features,spotify:track:1sXBLKaeK9qf6dWnYylbVt
75PBeU9Prb8MzgUDBA1f1b,0.565,0.153,79.646,0.0329,0.388,0.0183,4,0.517,4,225280,-11.844,0.576,0,audio_features,spotify:track:75PBeU9Prb8MzgUDBA1f1b
1DMcz7S6ggWXUvq1ahhFE5,0.637,0.163,139.971,0.0317,0.352,0.0,4,0.439,5,243613,-4.216,0.239,1,audio_features,spotify:track:1DMcz7S6ggWXUvq1ahhFE5
6Sm7K81Dqggxz0cuTWZFro,0.524,0.0868,121.996,0.042,0.112,0.00143,4,0.785,3,198662,-8.334,0.349,0,audio_features,spotify:track:6Sm7K81Dqggxz0cuTWZFro
18Chh4yNte1GSyk0ZSDNhM,0.308,0.101,132.831,0.0282,0.715,0.0,4,0.509,6,221267,-10.703,0.571,1,audio_features,spotify:track:18Chh4yNte1GSyk0ZSDNhM
1Hu3xDaE6SoLKUEXHHRVLk,0.299,0.109,132.818,0.0417,0.979,0.0,1,0.49,6,205684,-6.389,0.311,0,audio_features,spotify:track:1Hu3xDaE6SoLKUEXHHRVLk
7yoBjKO6cCnK3zV8gr1k4e,0.706,0.474,127.884,0.0945,0.00933,0.000572,4,0.417,6,242560,-4.652,0.512,0,audio_features,spotify:track:7yoBjKO6cCnK3zV8gr1k4e
1MweULEzWWg5WTlBWMZosS,0.515,0.348,74.9,0.066,0.0249,0.00497,4,0.736,1,226527,-7.944,0.827,1,audio_features,spotify:track:1MweULEzWWg5WTlBWMZosS
1AFkWwrrMMdeOocF4yB9rd,0.808,0.139,125.972,0.0711,0.0568,0.885,4,0.749,5,379696,-10.525,0.771,0,audio_features,spotify:track:1AFkWwrrMMdeOocF4yB9rd
6JMZJUyjquUbx3X7tRqMLt,0.906,0.194,124.038,0.0823,0.0101,0.597,4,0.71,4,244820,-5.705,0.674,0,audio_features,spotify:track:6JMZJUyjquUbx3X7tRqMLt
38sf3sFw835Uzab1FpHqzJ,0.641,0.132,117.029,0.0345,0.136,0.00258,4,0.737,8,237173,-8.566,0.8,1,audio_features,spotify:track:38sf3sFw835Uzab1FpHqzJ
4vELW2hK9eb9R7Q0BNJ3Vh,0.29,0.0645,118.003,0.0341,0.323,0.0316,4,0.771,10,303586,-13.413,0.192,0,audio_features,spotify:track:4vELW2hK9eb9R7Q0BNJ3Vh
0KTNZte4LPPKq9t5lRwHB9,0.594,0.143,120.007,0.0319,0.134,0.0095,4,0.82,0,245667,-10.67,0.684,1,audio_features,spotify:track:0KTNZte4LPPKq9t5lRwHB9
3plRaLDWfbqTfOH1xrWXQO,0.395,0.104,120.013,0.0375,0.68,0.908,4,0.48,1,336101,-10.736,0.114,0,audio_features,spotify:track:3plRaLDWfbqTfOH1xrWXQO
1eoH2GOoq3aXJmrFjFNJki,0.54,0.0794,110.429,0.0952,0.0699,0.000108,5,0.619,7,263810,-9.19,0.34,0,audio_features,spotify:track:1eoH2GOoq3aXJmrFjFNJki
2bjhL0R008zyqJyJzdPrSS,0.881,0.0849,162.003,0.0555,0.00904,0.0,4,0.489,4,237839,-3.697,0.539,1,audio_features,spotify:track:2bjhL0R008zyqJyJzdPrSS
2fH971PSou1iNroSKDkqM0,0.913,0.0692,116.046,0.0519,0.000296,0.00251,4,0.494,4,271520,-4.101,0.294,1,audio_features,spotify:track:2fH971PSou1iNroSKDkqM0
7bTNDQFGep8UBOF0CLm0Tf,0.978,0.0813,166.013,0.081,0.000589,1.13e-06,4,0.552,2,201833,-1.925,0.692,1,audio_features,spotify:track:7bTNDQFGep8UBOF0CLm0Tf
00bHVjPL7arXz9W59VKo5m,0.898,0.142,139.728,0.0684,0.000448,0.0,4,0.472,9,210373,-2.503,0.635,0,audio_features,spotify:track:00bHVjPL7arXz9W59VKo5m
0Gh2Ue5qSwJTiojoVBuAEW,0.269,0.0826,175.743,0.0328,0.811,0.0027,4,0.272,6,175293,-10.073,0.388,1,audio_features,spotify:track:0Gh2Ue5qSwJTiojoVBuAEW
2CsyBDeoseWK98FOGbSiZR,0.221,0.107,170.111,0.0294,0.779,0.765,4,0.411,4,227867,-16.26,0.124,1,audio_features,spotify:track:2CsyBDeoseWK98FOGbSiZR
07EQ0I7WJaUhMWq6NA29xd,0.817,0.227,157.992,0.0784,0.000297,0.0,4,0.539,11,248866,-5.508,0.568,0,audio_features,spotify:track:07EQ0I7WJaUhMWq6NA29xd
7khQrdng5Zj4bkpS7sQr17,0.923,0.051,130.005,0.0634,0.000267,0.000259,3,0.573,11,350307,-5.509,0.445,0,audio_features,spotify:track:7khQrdng5Zj4bkpS7sQr17
5ltFw9shfgX60qfErriunE,0.416,0.112,96.002,0.0246,0.882,0.000586,4,0.592,1,210080,-9.794,0.417,1,audio_features,spotify:track:5ltFw9shfgX60qfErriunE
44f2AVSNQ3xVs1EI0S0bjl,0.183,0.106,70.06,0.0298,0.914,0.404,3,0.569,7,198029,-14.371,0.13,1,audio_features,spotify:track:44f2AVSNQ3xVs1EI0S0bjl
0Qcnp3EHeN218BV1hRzHZh,0.373,0.104,124.921,0.0367,0.868,0.0266,4,0.803,8,229627,-13.692,0.636,1,audio_features,spotify:track:0Qcnp3EHeN218BV1hRzHZh
4yJFTRAv3gKq1syV2mG3fX,0.488,0.0527,121.003,0.0457,0.19,0.864,4,0.73,11,499282,-9.117,0.097,0,audio_features,spotify:track:4yJFTRAv3gKq1syV2mG3fX
5BPEHvfnFoVgtrreWpPufT,0.788,0.296,127.988,0.0484,0.00593,0.706,4,0.824,9,460266,-5.924,0.457,1,audio_features,spotify:track:5BPEHvfnFoVgtrreWpPufT
206ea43YCcESbsCouuYoVj,0.483,0.0995,117.006,0.0343,0.155,0.905,4,0.631,8,335480,-11.137,0.34,1,audio_features,spotify:track:206ea43YCcESbsCouuYoVj
5uIMnjPO0oXENZAJ5k8Ehh,0.97,0.116,161.801,0.0625,0.00298,0.000113,4,0.399,5,225853,-3.381,0.701,0,audio_features,spotify:track:5uIMnjPO0oXENZAJ5k8Ehh
7J2oz2OQUPVfbfzYn4Rckj,0.851,0.239,81.487,0.0596,0.000851,0.0232,4,0.325,6,321953,-6.299,0.265,0,audio_features,spotify:track:7J2oz2OQUPVfbfzYn4Rckj
6RsWqX8zABZLhZydXxEFOm,0.77,0.103,107.951,0.0482,0.124,0.0,4,0.702,9,213520,-5.416,0.593,0,audio_features,spotify:track:6RsWqX8zABZLhZydXxEFOm
5xBw4KxEiFQwJ27U1Woy9l,0.694,0.111,85.7,0.0459,0.0208,0.000386,4,0.396,0,299657,-4.479,0.0939,1,audio_features,spotify:track:5xBw4KxEiFQwJ27U1Woy9l
3xYXlnSOyC8qA9Loki306p,0.403,0.0973,99.991,0.0266,0.496,0.894,4,0.55,0,270474,-13.461,0.0658,1,audio_features,spotify:track:3xYXlnSOyC8qA9Loki306p
1YqsdyoLKHGVKqk6TgGzyx,0.12,0.125,88.742,0.034,0.954,0.00464,4,0.459,7,193213,-18.5,0.368,1,audio_features,spotify:track:1YqsdyoLKHGVKqk6TgGzyx
